,in Water Level,°F Water Temperature,mS/cm EC, Sensor Metadata,% Battery Percent,mV Battery Voltage,kPa Reference Pressure,°F Logger Temperature
2020-05-01 00:00:00,4.3307,66.38,3.47536161443,0.0,98,7472,100.98,70.988
2020-05-01 00:05:00,4.3307,66.38,3.48337315036,0.0,94,7366,100.99,71.348
2020-05-01 00:10:00,4.3307,66.38,3.47536161443,0.0,94,7354,100.98,71.798
2020-05-01 00:15:00,4.29133,66.38,3.47536161443,0.0,93,7339,100.97,72.068
2020-05-01 00:20:00,4.29133,66.38,3.48337315036,0.0,97,7443,100.97,71.924
2020-05-01 00:25:00,4.29133,66.38,3.48337315036,0.0,97,7447,100.97,71.672
2020-05-01 00:30:00,4.25196,66.38,3.48337315036,0.0,98,7451,100.97,71.51
2020-05-01 00:35:00,4.25196,66.38,3.48337315036,0.0,98,7453,100.98,71.384
2020-05-01 00:40:00,4.29133,66.38,3.49140315479,0.0,98,7454,100.98,71.258
2020-05-01 00:45:00,4.29133,66.38,3.48337315036,0.0,98,7455,100.98,71.15
2020-05-01 00:50:00,4.29133,66.38,3.49140315479,0.0,98,7455,100.99,71.06
2020-05-01 00:55:00,4.29133,66.38,3.48337315036,0.0,98,7457,100.98,71.006
2020-05-01 01:00:00,4.29133,66.38,3.48337315036,0.0,98,7457,100.99,70.916
2020-05-01 01:05:00,4.29133,66.38,3.48337315036,0.0,98,7457,100.99,70.826
2020-05-01 01:10:00,4.29133,66.38,3.49140315479,0.0,98,7457,100.98,70.736
2020-05-01 01:15:00,4.3307,66.38,3.49140315479,0.0,98,7455,100.98,70.646
2020-05-01 01:20:00,4.3307,66.38,3.49140315479,0.0,98,7458,100.98,70.574
2020-05-01 01:25:00,4.29133,66.38,3.49945167028,0.0,98,7455,100.98,70.484
2020-05-01 01:30:00,4.3307,66.38,3.49140315479,0.0,98,7457,100.98,70.394
2020-05-01 01:35:00,4.29133,66.38,3.49945167028,0.0,98,7457,100.97,70.322
2020-05-01 01:40:00,4.29133,66.38,3.49140315479,0.0,98,7458,100.97,70.25
2020-05-01 01:45:00,4.29133,66.38,3.48337315036,0.0,98,7458,100.96,70.196
2020-05-01 01:50:00,4.29133,66.38,3.49140315479,0.0,98,7456,100.96,70.142
2020-05-01 01:55:00,4.29133,66.38,3.49140315479,0.0,98,7457,100.97,70.106
